X01019	Imobilizacija	1983
X01020	Frikcije	
X01021	Lokalno apliciranje lijeka (subkutano i intramuskularno)	5298
X02002	Obrada opekotina	7056
X02003	Incizija abscesa	5324
X02004	Odstranjivanje stranog tijela iz oka (rožnjače)	
X02005	Prednja tamponada nosa	4607
X02006	Kateterizacija mokraćne bešike sa ili bez ispiranja	
X02007	Davanje klizme	
X02008	Namještanje trajnog katetera	7061
X02009	Postavljanje kanile u venu ili uključivanje infuzije	
X02010	Snimanje i očitavanje EKG	
X02011	Snimanje i čitanje spirometrije	1617
X02019	Repozicija parafimoze	5326
X02020	Repozicija uklještene kile	5327
X02021	Ekstirpac. ateroma, ciste ili manjeg benin. tumora	5328
X03001	Obrada rane sa šivanjem uz lokalnu anesteziju	7066
X03002	Defibrilacija	5349
X03003	Intubacija	
X03004	Ispiranje želuca	5342
C01001	Preventivni pregled u toku trudnoće (pregled trudnice u I trimestru trudnoće i četiri kontrolna pregleda trudnoće)	7068
C01002	Prenatalno određivanje kariotipa fetusa iz ćelija plodove vode kod svih trudnica sa 35 i više godina pri začeću	7069
C01003	Ultrazvučni pregled u toku trudnoće (prvi do 16. nedjelje trudnoće, drugi do 26. nedjelje trudnoće i treći do 34. ili 35. nedjelje trudnoće), a kod rizičnih trudnoća prema indikacijama	7070
C01004	Pregled i savjetovanje 6 nedjelja nakon porođaja	7071
C01005	Pregled i savjetovanje 3 nedjelje nakon spontanog ili dozv.abortusa	7072
C01006	Pregled i savjetovanje 3 nedjelje nakon ekstrauterinog graviditeta. Pregled je kombinovan sa PAP testom, potrebnim labor. pretragama, savjetovanjem i odred. metode kontracepc.	7073
C01007	Preventivni pregled za savjetovanjem žena u reproduktivnom dobu, pregled za otkrivanje raka na reproduktivnim organima žena i to na 3 godine jedanput u životnoj dobi od 20. do 75. god. starosti (osim ako izabr.ginekolog ne utvrdi drugačiju dinamiku)	7074
C02001	Prvi kurativni pregled žena (specijalistički)	7075
C02002	Ponovni kurativni pregled žena (kontrolni specijalistički)	7076
C02003	Kratka posjeta doktoru bez ponovnog pregleda	7077
X01004_GYN	Davanje lokalne anestezije (gyn)	
X01006_GYN	Davanje kiseonika (gyn)	
X01007_GYN	Uzimanje briseva sa slanjem na analizu (gyn)	
X01014_GYN	Zbrinjavanje rane bez šivanja (gyn)	
X01015_GYN	Skidanje hirurških konaca (gyn)	
X01017	Kontrola mehaničkog kontraceptivnog sredstva	5415
X01020_GYN	Frikcije (gyn)	
X01021_GYN	Lokalno apliciranje lijeka (subkutano i intramuskularno) (gyn)	
X01024	Lokalno apliciranje lijeka (vaginalno i cervikalno)	5299
X01025	Stavljanje IUD	5300
X01026	Skidanje IUD	7082
X02003_GYN	Incizija abscesa (gyn)	
X02006_GYN	Kateterizacija mokraćne bešike sa ili bez ispiranja (gyn)	
X02007_GYN	Davanje klizme (gyn)	
X02009_GYN	Postavljanje kanile u venu ili uključivanje infuzije (gyn)	
X02010_GYN	Snimanje i očitavanje EKG (gyn)	
X02016	Kolposkopski pregled	7083
X02017	Incizija i drenaža Bartolinijeve žljezde i vulve	7084
X02018	Abrazija kondiloma vulve i vagine	
X02021_GYN	Ekstirpac. ateroma, ciste ili manjeg benin. tumora (gyn)	
X03001_GYN	Obrada rane sa šivanjem uz lokalnu anesteziju (gyn)	
X03005	Uzimanje biopsije labije i vulve sa slanjem uzoraka na analizu	
X03006	Uzimanje biopsije vagine i cerviksa sa slanjem uzoraka na analizu	
X03007	Uzimanje biopsije endometrijuma sa slanjem uzoraka na analizu	
X03008	Polipektomija (grliča materice, cavum uteri)	
X03009	Amnioskopija	5422
X03010	Ultrazvučni pregled žene	
X03013	CTG - kardiotokografija	
D14001	Prva posjeta u vezi specijalističko-ortodontskog pregleda	
D14002	Analiza studijskih modela obuhvaća: mjerenje širine pojedinih zuba, grupa zuba, interdentalnih prostora, mjerenje prednje i zadnje širine zubnih lukova i njihove visine, analiza rezultata mjerenja, njihovo upoređivanje sa prosječnim vrijednostima	
D14003	Čitanje i analiza telerentgenskog snimka glave	
D14004	Planiranje ortodontskog liječenja. Takođe nacrt ortodon. aparata	
D14005	Mobilni ortodontski aparat izrađen bez konstrukcijskog zagriza - aktivni pokretni ortodontski aparat. Uključuje: odabir kašika, izrada retencije, uzimanje otiska i evidentiranje podataka u odgovarajuću dokumentaciju	
D14006	Readaptacija ortodontskog aparata: podrazumijeva isti aparat za rad pacijenta i prilagođen novim ili drugačijim stanjima. Ne smije se obračunavati za radove na novoj izradi	
D14007	Mobilni ortodontski aparat izrađen na podlozi konstrukcijskog zagriza - funkcionalni aparat. Uključuje: odabir kašika, izrada retencije, uzimanje otiska i evidentiranje podataka u odgovarajuću dokumentaciju	
D14008	Podveza brade/ kosa veza	
D14009	Kontrola toka ortodontskog liječenja	
D14010	Prodaja aparata i uputstvo za upotrebu	
D15001	Prva posjeta u vezi izrade stomatološkog pomagala	
D15002	Livena nadogradnja	
D15003	Metalna cijela livena krunica	
D15004	Član od metala u mostu	
D15005	Fasetirana krunica	
D15006	Fasetirani član u mostu	
D15007	Registracija zagriza u fiksnoj protetici	
D15008	Totalna zubna proteza - akrilatna	
D15009	Totalna zubna proteza sa livenom metalnom bazom	
D15010	Parcijalna zubna proteza od akrilata sa bazom do 10 elemenata	
D15011	Parcijalna zubna proteza od akrilata sa bazom preko 10 elemenata	
D15012	Parcijalna proteza sa livenom metalnom bazom i nadogradnjom od akrilata (parcijalna skeletirana proteza)	
D15013	Reokluzija proteze, prilagođavanje proteze (uključuje i obradu i poliranje)	
101002	Ponovni (kontrolni) pregled - infektolog	
Y01001	Početna bolnička obrada	6918
Y01002	Dalja bolnička obrada (vizita)	6919
Y01003	Otpusno pismo	6920
Y01004	Konsultativni pregled specijaliste	6921
Y01005	Konsultativni pregled profesora	6922
Y01006	Otpusno pismo zdravstvene njege	6923
Y01007	Otpust novorodjenčeta	6924
Y01019	Početna bolnička obrada novorodjenčeta	6925
Y01020	Početna bolnička obrada odojčeta	6926
Y01021	Početna bolnička obrada djeteta	6927
Y01022	Početna bolnička obrada hospitalizovanog pacijenta	6928
Y01023	Dalja bolnička obrada novorodjenčeta	6929
Y01024	Dalja bolnička obrada odojčeta	6930
Y01025	Dalja bolnička obrada djeteta	6931
Y01026	Bolnička obrada psiho hospitalizovanih pacijenata sa izrečenom mjerom bezbjednosti obaveznog liječenja i čuvanja u zdravstvenoj ustanovi	6932
Y01027	Konzilijarni pregled	6933
Y02001	Intenzivna njega za dijete od 1 mjeseca do 7 godina	6934
Y02002	Intenzivna njega za starije od 7 godina	6935
Y02003	Poluintenzivna njega za dijete od 1 mjeseca do 7 godina	6936
Y02004	Poluintenzivna njega za starije od 7 godina	6937
Y02005	Obična njega za starije od 7 godina	6938
Y02007	Specifična intenzivna njega u centru za nedonoščad 1. stepen	
Y02008	Specifična intenzivna njega u centru za nedonoščad 2. stepen	
Y02009	Njega novorodjenčeta - obična njega	6939
Y02010	Njega novorodjenčeta-inkubator - poluintenzivna njega	6940
Y02011	Intenzivna njega za kardiohirurgiju	
Y02012	Njega hronična	6941
Y03001	Upotreba porodajne sale po porodjaju	6942
Y04001	Troškovi ishrane djece do 1 godine	6943
Y04002	Troškovi ishrane za starije od 1 godine	6944
Y04003	Nemedicinski dio BO dana - stacionar u DZ	6945
Y04004	Nemedicinski dio BO dana u Centru za rizičnu novorodjenčad	6946
Y04005	Pansion pratioca - opšte i specijalne bolnice	6947
Y04006	Nemedicinski dio BO dana - stacionar u DZ	
Y04007	Nemedicinski dio BO dana - opšte i specijalne bolnice	
Y04008	Nemedicinski dio BO dana - Klinički centar	
Y04009	Nemedicinski dio BO dana u intenzivnoj njezi, koronarnoj jedinici i neonatologiji - Klinički centar	
Y04010	Nemedicinski dio BO dana u intenzivnoj njezi, koronarnoj jedinici - opšte i specijalne bolnice	
Y04011	Pansion pratioca - Klinički centar	
Y04012	Pansion pratioca - stacionar	
Y04014	Nemedicinski dio BO dana - za kardiohirurgiju	
Y05001	Operacije od 6,50 do 26,00 €	6948
Y05002	Operacije od 27,30 do 65,00 €	6949
Y05003	Operacije od 66,30 do 156,00 €	6950
Y05004	Operacije od 157,30 do 234,00 €	6951
Y05005	Operacije preko 234,00 €	6952
Y05006	Operacije od 6,50 do 26,00 €	6953
Y05007	Operacije od 27,30 do 65,00 €	6954
Y05008	Operacije od 66,30 do 156,00 €	6955
Y05009	Operacije od 157,30 do 234,00 €	6956
Y05010	Operacije preko 234,00 €	6957
Y05011	Troškovi operacija u operacionom bloku kardiohirurgije (bez utroška sanitetskog materijala)	
Y06001	Jedan dan boravka u porodilištu za prvih 6 dana poslije porođaja	6958
Y06002	Jedan dan boravka u boksu za novorođenčad za prvih 6 dana	6959
Y06003	Jedan dan boravka u intenzivnoj njezi	6960
Y06004	Jedan dan boravka u poluintenzivnoj njezi	6961
Y06005	Jedan dan boravka u običnoj njezi	6962
Y06006	Abortus na odjeljenju	6963
Y07001	Mali zavoj I	6964
Y07002	Mali zavoj II	6965
Y07003	Srednji zavoj I	6966
Y07004	Srednji zavoj II	6967
Y07005	Veliki zavoj	6968
Y08001	Utrošak materijala kod davanja svih vrsta injekcija	6969
Y09001	Mali zavoj	6970
Y09002	Srednji zavoj	6971
Y09003	Veliki zavoj	6972
Y10001	Gipsani žaket za tijelo uključujući glavu	6973
Y10002	Gipsani zavoj ramena ispod 10 godina	6974
Y10003	Gipsani zavoj ramena iznad 10 godina	6975
Y10004	Gipsani zavoj od ramena do prstiju ispod 10 godina	6976
Y10005	Gipsani zavoj od ramena do prstiju iznad 10 godina	6977
Y10006	Gipsani zavoj lakta ispod 10 godina	6978
Y10007	Gipsani zavoj lakta iznad 10 godina	6979
Y10008	Gipsani zavoj podlaktice i šake ispod 10 godina	6980
Y10009	Gipsani zavoj podlaktice i šake iznad 10 godina	6981
Y10010	Longeta - ruke od ramena do šake - ispod 10 godina	6982
Y10011	Longeta - ruke od ramena do šake - iznad 10 god.	6983
Y10012	Longeta od ramena do šake ispod 10 godina	6984
Y10013	Longeta podlaktice i šake iznad 10 godina	6985
Y10014	Fiksacioni zavoj toraksa	6986
Y10015	Fiksacioni zavoj karlice	6987
Y10016	Fiksacioni zavoj ramena (Velpov)	6988
Y10017	Fiksacioni zavoj lakta ili zgloba ručja	6989
Y10018	Fiksacioni zavoj kuka	6990
Y10019	Fiksacioni zavoj koljena	6991
Y10020	Fiksacioni zavoj gležnja	6992
Y10021	Gipsani zavoj kuka unilateralni - ispod 10 godina	6993
Y10022	Gipsani zavoj kuka unilateralni - iznad 10 godina	6994
Y10023	Gipsani zavoj kuka bilateralni - ispod 10 godina	6995
Y10024	Gipsani zavoj kuka bilateralni - iznad 10 godina	6996
Y10025	Gipsani zavoj noge (od kuka do prstiju) - ispod 10 godina	6997
Y10026	Gipsani zavoj noge (od kuka do prstiju) - iznad 10 godina	6998
Y10027	Gipsani cilindar (od kuka do gležnja) - ispod 10 godina	6999
Y10028	Gipsani cilindar (od kuka do gležnja) - iznad 10 godina	7000
Y10029	Gips potkoljenice (od koljena do prstiju) - ispod 10 godina	7001
Y10030	Gips potkoljenice (od koljena do prstiju) - iznad 10 godina	7002
Y10031	Oblik za kretanje ili ambulatorni gips - ispod 10 godina	7003
Y10032	Oblik za kretanje ili ambulatorni gips - iznad 10 god.	7004
Y10033	Gipsane longete od kuka do gležnja i prstiju - ispod 10 godina	7005
Y10034	Gipsane longete od kuka do gležnja i prstiju - iznad 10 god.	7006
Y10035	Gipsana longeta potkoljenice do stopala - ispod 10 godina	7007
Y10036	Gipsana longeta potkoljenice do stopala - iznad 10 godina	7008
Y10037	Gipsani žaket za tijelo	7009
Y10038	Gipsani zavoj ramena do kuka	7010
Y11001	Specijalistički pregled dežurnog ljekara	7011
E08001	Prvi pregled - endokrinolog	1618
E08002	Ponovni (kontrolni) pregled - endokrinolog	1619
E08003	Prvi pregled odojčeta - dječiji endokrinolog	4876
E08004	Prvi pregled djeteta - dječiji endokrinolog	4877
E08005	Ponovni (kontrolni) pregled odojčeta - dječiji endokrinolog	4878
E08006	Ponovni (kontrolni) pregled djeteta - dječiji endokrinolog	4879
X19001	Izvođenje dinamskih testova HHO	5865
X19002	Izvođenje dinamskih testova HHN	5866
X19003	Izvođenje dinamskih testova za ispitivanje nadbubrežnih žljezda	5867
X19004	Ispitivanje funkcije i grade ženskog reproduktivnog sistema	5868
X19005	Ispitivanje funkcije i grade muškog reproduktivnog sistema	5869
X19006	Ispitivanje endokrinog pankreasa	5870
X19007	Davanje insulinske terapije	5870
E04001	Prvi pregled - kardiolog	4872
E04002	Ponovni (kontrolni) pregled - kardiolog	3293
X14001	Holter EKG	1992
X14002	Ehokardiografija	1991
X14003	Dinamska elektrokardiografija (ergometrija)	2302
X14004	Test opterećenja na ergociklu sa kompletnim EKG snimkom, prije i poslije opterećenja sa submaksimalnim testom opterećenja	5821
X14005	Dinamska ehokardiografija (stres eho test)	1951
X14006	Farmakološki testovi za procjenu ishemije i/ili vijabilnosti miokarda (stres eho test)	5822
X14007	Telemetrija	5823
X14008	Holter krvnog pritiska	1993
E09001	Prvi pregled - nefrolog	4880
E09002	Ponovni (kontrolni) pregled - nefrolog	4881
E09003	Prvi pregled odojčeta - dječiji nefrolog	4882
E09004	Ponovni (kontrolni) pregled odojčeta - dječiji nefrolog	4883
E09005	Prvi pregled djeteta - dječiji nefrolog	4884
E09006	Ponovni (kontrolni) pregled djeteta - dječiji nefrolog	4885
V01001	Intermitentna zamjena bubrežne funkcije - Hronična hemodijaliza	5266
V01002	Funkcionalno ispitivanje bubrežne funkcije	5267
V01003	Ispitivanje tubulskih funkcija	5268
V01004	Testovi opterećenja kod sumnje na renalnu tubulsku acidozu	5269
V01005	Test koncentracione sposobnosti bubrega	5270
V01006	Kontinuirana zamjena bubrežne funkcije (CRRT)	5271
V01007	Intermitentna zamjena bubrežne funkcije - Urgentna hemodijaliza	5272
V01008	Intermitentna zamjena bubrežne funkcije - Peritoneumska dijaliza	5273
E03001	Prvi pregled - reumatolog	4871
E03002	Ponovni (kontrolni) pregled - reumatolog	4142
E10001	Prvi pregled - gastroenterohepatolog	1533
E10002	Ponovni (kontrolni) pregled - gastroenterohepatolog	1534
X20001	ERCP (duodenoskopija sa kanulacijom papille Vateri)	5871
X20002	ERCP sa EPT	5872
X20003	ERCP sa ekstrakcijom kalkulusa	5873
X20004	ERCP sa plasiranjem plastičnog stenta	5874
X20005	ERCP sa plasiranjem metalnog stenta	
X20006	ERCP sa balon dilatacijom žučnih vodova	
X20007	ERCP sa mehaničkom dilatacijom žučnih vodova	
X20008	ERCP sa biopsijom papile	
X20009	ERCP sa plasiranjem nazobilijarnog katetera	
X20010	Bežična video kapsula (za tanko crijevo)	
X20011	C13 urea izdisajni test na H. Pylori	
E11001	Prvi pregled - hematolog	
E11002	Ponovni (kontrolni) pregled - hematolog	
X21001	Citološki pregled punktata normalne i patološke krvne slike	
X21002	Citološki pregled punktata (aspirata) kostne srži	
X21003	Citološki pregled punktata kostne srži sa sideroblastima	
X21004	Citološki pregled punktata kostne srži na peroksidazu	
X21005	Citološki pregled punktata kostne srži na PAS bojenje	
P01001	Prvi pregled - dermatovenerolog	4888
P01002	Ponovni (kontrolni) pregled - dermatovenerolog	2298
X08001	Čišćenje akni i odstranjivanje gnojnih, cističnih masa i komedona - po seansi (max. 4 seanse) - ne u kozmetičke svrhe	5636
X08002	Krioterapija	
X08003	Fotodinamska terapija kože - po seansi	5637
X08009	Intralezionalna aplikacija lijeka	5638
X08010	Terapijska kupka	5639
X08011	Tuširanje kondiloma sa podofilinom po seansi	5640
X08012	Previjanje ulkusa na nogama	5641
X08014	Epikutano alergološko testiranje (Patch-test)	5642
X08015	Liječenje senilne keratoze tečnim azotom po seansi	5643
X08016	Ekskoleacija condiloma accuminata u više seansi	5644
X08017	Dermatoskopska histologija sa specifičnim bojenjem i histohemijom	5645
X08018	Ekskoleacija verruca vulgaris, jedne ili više	5646
X08019	Dijagnostika Wood-ovom lampom	5647
X08020	Trihogram	5648
X22001	Epilacija elektrolizom kose ili dlaka po seansi - do 20 dlaka	
X22002	Elektrokoagulacija telangiektazije	
X22003	PUVA terapija	
X22004	Tzank-ov test	
X22005	Laserski tretman akni, telangiektazija	
X22006	Laserska epilacija	
X22007	Lasersko uklanjanje fibroma, keratoza	
I01001	Prvi pregled - infektolog	4886
I01002	Ponovni (kontrolni) pregled - infektolog	4887
H01001	Prvi pregled - psihijatar	5193
H01002	Ponovni (kontrolni) pregled - psihijatar	5194
H01004	Površinska individualna psihoterapija (seansa), savjetovanje, persuazija, javiranje sugestije autogeni trening	5195
H01005	Individualna seansa kognitivnih ili bihejvioralno baziranih psihoterapijskih tehnika	5196
H01006	Dnevna seansa grupne psihoterapije pacijenata sa anksioznim, depresivnim ili psihotičnim poremećajima	5197
H01007	Seansa grupne psihoterapije zavisnika	5198
H01008	Seansa porodične psihoterapije	5199
H01009	Seansa dubinske (analitičko orijentisane) psihoterapije	5200
H01010	Psihoterapija ponašanja	5201
H01011	Tehnika relaksacije	5202
H01015	Kliničko ispitivanje procjene intelektualnog statusa	5203
H01017	Procjena strukture ličnosti (eksploracija) za odrasle	5204
H01019	Neuropsihološki pregled sa procjenom kognitivnih funkcija za odrasle	5205
H01021	Heteroanamneza	5206
H01025	Elektrosoku opstoj anestezijiimiorelaksaciji (bilateralni ili unilateralni)	5207
H01026	Elektrošok u opštoj anesteziji i miorelaksaciji (bilateralni ili unilateralni)	5208
H01027	Dnevna seansa okupaciono - radne terapije u bolnici	
H01028	Sastanak terapeutske zajednice u bolnici	5209
H01029	Porodicne intervenciie kod pacijenata se hronionim psihoticnim poremecajima-dnevna seansa	5210
H01030	Grupni trening socijalnih vjestinaidrugi bihejvioralno bazirani modaliteti terapije psihoticnih poremecaja- pojedinaona seansa	5211
